,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,start_latitude,start_longitude,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,start_time,pace
35,2,Evening Run,3.0140221726000003,1603,1634,23.0,Run,,5820912569,2021-08-19T23:19:44Z,2021-08-19,(GMT-06:00) America/Chicago,-18000.0,,,United States,2,3,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799308, -96.800249]","[32.799229, -96.80019]",32.799308,-96.80019,6.769162,16.7775,76.1,203.3,328.0,204.0,325.9,True,True,185.2,207.0,False,True,168.0,155.0,6189839046,6189839046,1629416842_702_1629415184.fit,False,0,0,False,78.0,2150784,1,a5820912569,sbegEphymQ_@l@[jAGFI?e@MeAQq@X]XK@SCSOcAkA[k@OIWUa@QaAiAyAcA]u@k@i@O_@Wa@KCUNg@`@[b@Ul@ALEFEDe@Ni@b@EJGp@IJg@Xm@h@]RMB[Cq@a@oBaAGAIDQNIVEDWJWPG@g@Qu@q@ICI?EFOn@EH[HGH?XIXSHS@s@[aA[[Qi@e@a@g@M]QIYg@o@i@Yk@_@k@i@g@M_@OYm@q@Kc@EIm@a@SQEIIYa@c@Ug@SSk@OUSs@a@aAUiAe@eA[]YG?m@bBs@|BWh@AJBLJLl@NvAhAvBtBp@j@TZ^t@\^NJTHX\PJbBxAd@\ZNb@Zf@VZT\Lb@H^Pn@HJBZR^LTZPHPDn@@XD|@r@t@^`AXXL~@ThAj@z@\f@VdB`@lAn@r@Vd@VZJf@Hz@ZzAr@f@b@rBzCZ\Tt@\f@P\NjA`@hBXf@N^`AzAB@DEDMV[h@c@Xq@Vw@DGTOl@Wb@e@BGDa@HSTW`@]@En@[FGJ_@Xe@j@c@^a@Tg@Jk@N[FE\GFEFGJU?s@Ie@HeAHYHy@d@_BHe@Vq@?IOIi@Kg@C_ASCACUq@?m@Wu@EWEKGEKAOHg@HY`@u@,2,,18:19:44,8.864124129392167
36,2,Evening Run,1.3089801486,870,870,0.0,Run,0.0,5815601497,2021-08-18T23:50:29Z,2021-08-18,(GMT-06:00) America/Chicago,-18000.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,g5701390,[],[],,,5.415776999999999,6.711,77.4,164.1,198.0,166.0,142.7,True,True,164.8,202.0,False,True,187.0,178.0,6184286447,6184286447,1629331701_174_1629330629.fit,False,0,0,False,17.0,2150784,1,a5815601497,,2,,18:50:29,11.077326127144294
37,2,Bear-y gnarly,22.629710449,6144,18184,268.0,Ride,10.0,5783040144,2021-08-12T16:45:00Z,2021-08-12,(GMT-07:00) America/Denver,-21600.0,,,United States,30,6,0,2,0,False,False,False,False,everyone,False,b7798467,"[40.456553, -106.787813]","[40.458094, -106.803632]",40.456553,-106.803632,13.260936000000001,26.6203,,35.0,,,215.1,False,False,,,False,False,2444.2,2104.9,6150160592,6150160592,7D2ABA4E-1DC5-4141-8725-6BD4DA9A347F-activity.fit,False,10,3,False,110.0,2150784,1,a5783040144,mt|uFz~wjShDkFgCqIV`HkGfFa@vJaAkMfB_GkF}EeGk@nBnFeDw@PfBuEPR|A_ANr@Pw@zHkCt@J`AsHyG{@{FF|HvDtDqAYbD|I|BU^jAUhJjAxCeDwCf@bFfBdAaAM|A~DjEdCmAH~F|I{@w@lC`Ty@QnD~Km@dAdAAQnAbBfBtQ}fB_HfDfDmFgCyIZlHoGnFg@pJo@gMhBaEKuB{EkDwGc@lBdFaDe@PtAwFbAx@^}@Vn@Xy@x@BpDkC~BP`AmHqGgAyFJzHvDpDqAa@hDfJtCTOnKlAnCkDwCL~BhClDmAA`B~CjErCiAJzF|IcAw@lC`Tu@QxBhK|@Vo@lAfAIGdBxAlAnO}_BlAfB^sBZhCPrBqBNqGsEVoC~CgEcCyIRhHgGjFUlLo@sBoE`FAoBoBVc@hCGiF{AxAn@eE_C^l@iCi@UoA|BH~Jc@sDYhFpBvLcBsBjAzGtDl@fCdFiCmAw@vBvFzGMvFl@HcAvAhBTObB`A`@q@nArAb@cDpBiB{AvBnK`Ab@u@`AfAGUtA|AvAvOc_BvAxAToBn@lFuB\sGqE`@eDvCyDcCoIJnHcGfF[lKm@{AkEdFJmB{BNYlCIcFcBlAl@mE}Bl@V_DmAfACvLm@wDS|ElBfMeBwBpBvFu@JpElAbC~EoCmAiAhCCbAbCxDjBl[nCvAaBb@v@n@w@x@hAAQzAhBlAg@}AxPe|AvAcFl@xD~@{@|@xGl@wD|@CvArAy@p@nBtFAnEcK`DL~AsAiBjB`FkAFbA~BqAa@xAzDcEmF|A~K_DmGsPjLsCGsAqDw@hA|FvHOrFn@NkA`ApBf@YvAdAv@o@z@pAp@kDhBaBoAxBbK`A^y@~@nAAYnAtBpBAxApRocBFpG_JoE\aDvC}DcCqINxH}FvEa@rKm@{AgEdFDmBiBJq@lCEiF_BbBl@sE}Bf@P}CuApBBfKi@uDWhFtBxL}AiCF~A|AnDk@VhE~@bCdFiCsA_AfB|FjHY`Gr@NaA`ApBd@_@fA\lCpAJeD|BiB_BvBtK~@Xq@pAjAM[lA~@xAr@c@sEma@xTi{@v@[v@rBXqBr@vFeAX_IwETwC|C{DgC}IRlH{FvEm@lK{@oMfBmG_FiE_H_@rCxEaE_@TvA{EXa@h@At@r@X{@n@A|DiC`CTv@iImHg@aFF|HvDrDqAc@`D~IbDj@W~JrAtCwD{Cf@~EpBnAoAKlB~DfExBqAL`GxIaAm@xBbQDhBg@WzB|Jx@Xk@nAbAQSrAlBjB,2,,10:45:00,4.5250247558746395
38,2,Sleeping Giant,39.3964126904,11539,12344,830.7,Ride,10.0,5771254135,2021-08-10T15:41:32Z,2021-08-10,(GMT-07:00) America/Denver,-21600.0,,,United States,0,8,0,2,0,False,False,False,False,everyone,False,b7798467,"[40.508718, -106.858474]","[40.508785, -106.858572]",40.508718,-106.858572,12.292315,35.5683,,86.7,,,1000.5,False,False,,,False,False,2253.7,2018.7,6137880855,6137880855,6DF9EEE6-38B7-44D6-9C3B-FC468CB42472-activity.fit,False,0,3,False,208.0,2150784,1,a5771254135,mzfvFnxekSt@}@]uEsd@`G_GhDiH~HkGpA{BfAoBzBcE|Hq@IT~@cGpIwC`PiDrLiAvAqIfEoBrB{LdToMxXeK~K{QtU]jB~@tFYjAuLzGyVjTqGbIk@~EY|t@c@vBuIfRy@tGDlC`CdKr@tJrD~Mf@lDUnz@nIdVrDlNt@xEbA`Ul@dExBzCzOzDbLzH~EfApIh@zV|J~E`AhA~@pJ|VtDxYbMbf@~CpH|QpWbEnJ}@lFsH`MsDpCeKpDkA~@yClIg@hDoFzJsJ`LsI|FwD~GoD|AcDtDiA`DsC`E_CbLqBnC}LvDmBtA}HxAkKzKw@OgEwE}@BmE|EcEpBgDlC{C~@e@rAsBfQUvGs@rBqHrGoEfFcKbGaIb@kG`CyGK{EmFcOeKaBeDaAiEcAu@}Mk@aEb@{CyAoD~AiG@qRyAgCcAcJ{@}@d@kA~E_N`MaMl@eBmAwOsUwCgM{BsCyDqCkCt@oB~DeE|EeLzHmChAY|@MdDJfYSfBgVa@eATi@dAGzCzAzJTtHO~AuBtD[vB\zHOpJv@rR{CpTsBvGgAvNyA|FWrC^vCzDvFxChHdFnBdDmAnAiBh@MvDdBnE@pApEXfIyAbILzQUjF~@zLBfHwDfMU~QXjGwCzImFrHuCvBe@`EuAlFuCvGCfAf@bAGoAWhBJxB`CjL?rDYxA}DtIeCfCsHbDkEt@aGtEsJ|@oKdBsJmDwKeHkCy@cCwBuC`BqCOkFzCuBtBuHM}DqDy@aBgAyIe@}KiGyQiCuPgGuH_J_OeCyv@c@wCcd@wz@aGeFaEgBuhAKkASu@cAg@eFrBqTHgNzBuHfAwIWcJiAkKHu@jKoGpXqS|@wChAsLfDwHld@INq_@~DwB`CiI|D}BdH`AfG_AdN_S^iBDuGxDqGzAc@bFn@~Am@tMsM`@mA@_Fv@{AlLwDfJoLxD{NrBsRbDkMJsIrFgUbHm^hB_GbN}PvMyIhFyE~U]VyDJqTRwApAgBJiAa@eIkD_NvA}PTs`@YmAaE{C}@mCVoAvJmOPmAOgG@bCh@`@fSKvEwAdFkH~Bw@tDqDdBZjCxBdABd@iAFyDb@a@nM|FxIhKpFlCxIzG|CLhCoCnBQbAXlCvCvBHx@UrB}BpUiCpIRdD{EdMiAtSqDf[wB~GaBjOhCrESrB}@~B}BbFcJfAcAbKGh@cKFmm@i@qDuDeNs@yJyBcJMcDrAcIfJkSNkv@VuDtHoJfOoMzGsFzJyFTeBaA{EZ_BnDuDdYu]fMcXhM}TzBmBbHcDjAqArByFrFaWzOeWlCgBpGkAbJaKpFcCjb@{Ef@\NrCaApA,2,,09:41:32,4.881578131948288
39,2,Hermit Peak,8.1021807432,12021,14847,817.0,Hike,,5755540962,2021-08-07T17:12:17Z,2021-08-07,(GMT-07:00) America/Denver,-21600.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[35.710459, -105.413928]","[35.710412, -105.414007]",35.710459,-105.414007,2.427145,6.9347,,,,,,,True,142.6,183.0,False,True,3150.0,2296.0,6121409106,6121409106,1628371226_83_1628356337.fit,False,0,4,False,114.0,2150784,1,a5755540962,iu}xE`tkbSOEJe@Qk@XaAo@sAs@q@Xo@cAwCkDCeIr@Cv@c@VuDP}AOCRf@ZG^}A`@s@_Aa@xAqAmAu@OgAPu@IWh@mAa@[Zi@BEr@Zb@Mj@wBa@a@HqAjAaAOYh@Gn@i@DIh@kCTi@h@k@?m@`A}@HHtBGJe@PsBi@PvAGHgAImDn@yAU_B^a@`@{Ai@s@JoAMc@Tc@g@y@LkAe@qA@aClAcA|AoAn@k@H_@QgCh@u@Wa@LcAQa@Va@Qi@LWSoBZkCg@qAq@uBVqAc@iAp@AV[Z{@`@eAGgAr@_AWkAJk@b@YK_BzAcAJBqAWl@aATe@bAk@^i@?q@XWo@_C~CS^Cl@e@TG`@q@Z}@jAWGc@\eABQc@Ta@CSwA~AEMy@ADRe@Ri@e@KFBPc@YCj@q@EEa@I`@LXETw@gAI{@Az@[|@Jh@y@KE`@b@t@f@COVm@Tc@EJAVdAr@b@XI}AzA]C[c@sA[cAoAGs@_@k@eCo@KYJaAZyAZm@LmA]cAd@kBK_A|AgFZoKAoFNk@s@Z[EDMSl@i@D\BRg@XHr@[?hALt@[`E?rCKf@GbDoApEFnAe@tBLZ?hB_AlCAx@hAx@pAZ^vAv@nArAXPXp@B~@cAY@s@c@Mu@vA[a@?Ug@Bi@r@Vc@}@JiBNy@d@fCn@f@S}@Ts@Jp@ZPDo@^\BQxAr@Ca@n@LKs@zAq@Z@U|@tBEMYl@Ch@o@V@v@eA`@B?kAz@aAZy@REd@q@JF?p@xAmAx@Y`@eA`Bo@Bx@`ADvAcBVLf@a@zASn@NzDy@b@UAg@RSfA[v@PDRnABhAg@v@d@vCj@`BSVXr@M^Td@Qr@Hb@UdBJ`B]VXlAOr@_@p@yAzCcBrBAf@Zt@?\n@h@UvBIrAd@zCcAzARbEw@lAPa@g@Ai@|@Gz@b@h@KYmBp@Eb@y@|@Y`Au@~AUh@HBY^@Fy@f@m@XCh@DjA_A|@[vAl@La@UOBaAl@IT]hA\Xc@tB_@fADx@d@Zv@\kAf@h@dBK_@m@B[dHUXOIs@rCk@nE_@xC?d@\ZlCKh@tAbCSb@LRKz@Rb@Df@,2,,11:12:17,24.727910466345715
40,2,Ankles,2.6611455817,1391,1402,23.0,Run,0.0,5735072603,2021-08-04T00:17:40Z,2021-08-03,(GMT-06:00) America/Chicago,-18000.0,,,United States,2,3,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.798976, -96.800187]","[32.799357, -96.800354]",32.798976,-96.800354,6.887723000000001,14.7642,76.7,207.3,311.0,208.0,288.4,True,True,183.8,201.0,False,True,153.0,145.0,6100012048,6100012048,1628037684_516_1628036260.fit,False,1,0,False,62.0,2150784,1,a5735072603,q`egEdhymQBRyApBMDM?wAOcA?[FGDg@f@I@MEKIo@qAOOYSWW[GOU]Oo@m@a@WWWe@i@BSAIYQ_@c@c@[k@_AGCKAKFQ\m@x@[RCF?HLb@EHa@Nk@LKFq@x@g@Zm@r@UNK@]Mc@YSSSMa@E[KG@IDMLRb@HZ@JERuAr@]V}B`D_@LYRGBK?WI[YQM]I[OsAe@e@YYKm@YqA_@g@Gy@YWOq@o@u@_@i@m@_CsBaBqBq@s@{@u@oCyBOUCK@]F[X{@Nu@T{@F}@DGHCXFf@XrAf@bBv@`@JxAn@f@^zApB`@r@XVZd@x@`Ab@ZRj@X`@nAnAZb@Zr@d@d@dA`B^^BHCH@DRHJF^h@NLz@^F?FA^SHML]\]Ta@DAXJ^DPF\^T\FDB?p@aA~@cATc@HGJCNBDAPWNa@j@c@@o@HOVQV[DKAo@DKLSFg@LWJGf@M^QJ?PBt@ZFFR`@b@p@LJ^^`@Vn@r@nA|@^`@HFZLXPn@x@x@v@PDTGf@E`A?dATJ?HEHGV_@Tq@,2,,19:17:40,8.711786943472402
41,2,That “cool” humidity,3.4602286877,1757,1811,28.0,Run,0.0,5729006122,2021-08-02T22:34:09Z,2021-08-02,(GMT-06:00) America/Chicago,-18000.0,,,United States,11,4,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799367, -96.800532]","[32.799444, -96.800799]",32.799367,-96.800799,7.089053000000001,32.8839,76.8,202.0,334.0,203.0,355.0,True,True,178.2,209.0,False,True,173.0,154.0,6093686451,6093686451,1627945494_330_1627943649.fit,False,7,0,False,69.0,2150784,1,a5729006122,_cegEjjymQY|Am@lEGr@ENIDKACEEw@]yAM_AGSIKo@WIAy@BKEWg@mB_Cc@Y}@y@Se@m@k@SMq@Ka@KQIWWe@aAICI@UNY`@URDFQj@INg@\o@RMH]p@KH_@Va@l@IJKFKAKGy@gAk@Si@[ICODk@d@g@TKLMXWpAO`@a@t@]f@Wf@u@v@ERBDTRRFXLtAXZNhAXHBTXp@V\Vd@NpB`@t@Dl@b@`@Jl@FVAh@R`@H\VNDLPXPJXRp@JRRXVX\PVT^fAXTR~@L`AFPNZDd@Rj@JPN\\DPNFHPp@VNFJLVNn@Vj@Nl@Dt@Lf@b@j@Vf@V\Jf@Rf@TRN`@\d@^bAFTb@r@NLFRT\Hf@f@x@pAlBHVDb@DHn@d@p@v@\Xh@XZFRTTDZEJ@t@Zh@Cb@IX?HBH^f@[jAe@VIP@FClAo@|@k@lAyA^m@TY\[h@[b@In@q@NED@F@DHx@kA\]`AeAPIT]x@eALKN?\a@^QGMMGCEQ{AdCaJkAz@e@Va@LA}@CKa@e@KG?WEAe@DXS?ECC[EW?GCGIO]QM_@NG?CEMw@U_A@c@MMUEGEKSAgADONSAGIAYFDUKkJDSXi@DQEIo@Ys@EQEk@EGAGIIAe@@g@GgAe@m@MKAc@FWAQIi@Kk@Uw@De@CSISQa@Y]I]_@ICa@GQF]?k@NMCw@Se@Ge@UYG}AQm@Oq@GOEKKE],2,,17:34:09,8.462831788380393
42,2,Morning Ride,25.043923195300003,5806,5834,151.0,Ride,,5717215331,2021-07-31T15:34:19Z,2021-07-31,(GMT-06:00) America/Chicago,-18000.0,,,United States,39,5,1,1,0,False,False,False,False,everyone,False,b7798467,"[32.798921, -96.800439]","[32.799052, -96.800152]",32.798921,-96.800152,15.529254000000002,29.752100000000002,74.5,105.4,,,612.1,False,True,176.0,193.0,False,True,182.0,129.0,6081272751,6081272751,1627751745_101_1627745659.fit,False,15,0,False,189.0,2150784,1,a5717215331,g`egEviymQeCfBiC[}BPmDqCiIqI_@KyChE_ChEkD|DWE{AiB]OYTe@vAe@r@yAfAm@DeMkF{CeBgJoJuC_CoDgBke@cReGwCqEwCqFaGuAgA}CsEuByBwCcEm]sb@`Cr@n@Qz@kBZiBD{AOg@aNcGaGq@o@SyB}C}CwC_JgKoFuHuDsCIW\{AAy@iAwFo@uE]kAw@iIeDaTw@sDa@}EiAyEg@_HsA}JcDeUu@qCU}Ci@sAIsEOsAsFu_@q@cCaBkJc@cE]cASyAa@q@IuAkAeCe@IsFbBl{@uYzTaHjOsFrYgJlFaAtgAgO^[f@{An@s@FqCnAiCnAq@rBd@xAs@La@{CwGaDeFoBcEiAcF_C{FgDoEyAeAwCaB{An@e@rA_@d@{C`AsDReFnAqAKy@o@_DoIcCkDuIqIgIqC{BIaBt@oCbHw@lAwDPqCYiCyCm@yAIeBf@qGQqA_AuCyAwDk@c@oBs@q@kAOkB~@kDGmA[a@cBy@oAuCiC}CoDcBkBW{KTo@^c@n@Ux@C|@d@dBbAfA|CnBnDhAx@`AxBxIn@jGrBxD?v@g@x@}Bh@iNh@uBm@wFaD{@ImARqAhAa@hAFzGWxAaAxBs@bCe@f@q@ToAQ_L_FwLsCwBGuBNaAZcA|@uCrFo@zBKbBCnHg@lDc@pAJL?TURgALOVVvNVlARTr@JjC]dC^l@ZXv@OxAaApE{@fAcC`B_@v@CvEz@jAnBAzB\`BqAbCiAzAS|CaFf@wBh@i@v@Sx@PtDpD~EdG^ThCRbH]rDLxA[vBsAfAkA|EqJLgAAkB{AsMPi@Z]bAUl@LpHfDlBhBtAxB`CpG|BtEVhBt@tBBl@w@`BqA`A_A|CIhAb@x@t@J~E?fEdBv@DRKPg@~@qGr@iAtKiDbBMdDd@`OvJ`DJPNOT{@PoRfCeH~Aem@tR{iAr`@bFyAt@HnApCAx@d@hAR|A`@hAF|BbAtEp@vEj@jBbBxK`D|UJ~Eh@fAXnDx@|CtFva@^rFjAfFb@tEzAdI~CxSVxD`@rAr@xElAbF@h@[dBfAx@jBpBbFbHbLxMlF~FfDVfCh@zMxFJ\A|@i@tCo@bBk@J{Bs@dBjA~BrCjBlDdEtFlBlBdSdWtBfC`FpF`GdE|\zN`NhFjE`C|Aj@tC|BjGbHbBxA`EpBfKpDt@SjCmDXOn@VjApA^C~McP^JnCbDbIxGpCIpALhBqAXi@,2,,10:34:19,3.8638781117499548
43,2,Evening Run,3.2595879918,1754,1945,30.0,Run,,5708668240,2021-07-29T23:47:08Z,2021-07-29,(GMT-06:00) America/Chicago,-18000.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799215, -96.800351]","[32.798166, -96.801167]",32.799215,-96.801167,6.690867000000001,12.9746,73.4,201.3,324.0,202.0,353.1,True,True,181.4,213.0,False,True,186.0,167.0,6072180238,6072180238,1627604399_188_1627602428.fit,False,0,0,False,87.0,2150784,1,a5708668240,abegEfiymQGHQN?FED_@LyABg@DcAPu@`@SAQK]a@w@a@e@q@SSeAq@m@m@o@e@e@i@c@s@[Y]s@]YI?GBQh@i@p@GTGH]Vg@JQLm@|@g@b@cAxAo@l@g@~@{@|@_@FWAIGGGKa@OSu@k@KAO^u@z@a@v@UPe@VGFERBHFHbAd@`AV~@d@dDvAr@Px@b@dATd@Th@\`A^^HRJDBXx@l@d@\d@V`@HZDHZVV`@~AdBR\Vh@T~@f@bAFb@HTLRr@t@V\f@rAX^JPNd@Fb@d@|A?DE@?FTj@f@r@`@v@\`@Vl@h@v@Pn@j@dAr@vBt@hAZp@^l@RR`@Zf@f@`@\f@TbBh@t@F|@GrB@d@KnA]x@]z@e@l@c@t@m@^UV[x@o@l@]b@OhAq@n@i@LWh@k@HOh@WFM@IGWe@{@Om@KWMg@MUE[EIIAIDKAcAVU@_@U[GDq@@}@CUEGYWSUm@W[Ss@]_@]@e@HY`@}@NKLCXBh@n@RPDc@?KIWHC@E?QBKh@iADY@y@BUTqAL[ViADEJADCVc@`@[NQNc@JM@y@Qe@E_@Q_@M_BEMGI[QoAWsCYm@Im@QaCy@a@Ka@?MMg@SGDBHIKc@MIGCE@SECmAGq@Ki@Qw@G}@Wq@OaAY,2,,18:47:08,8.968413617572013
44,2,Evening Run,2.3601534693,1183,1183,30.0,Run,,5703520563,2021-07-29T00:21:24Z,2021-07-28,(GMT-06:00) America/Chicago,-18000.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799181, -96.800332]","[32.799171, -96.800124]",32.799181,-96.800124,7.183007,12.9746,78.3,219.3,302.0,221.0,259.5,True,True,169.5,208.0,False,True,166.0,149.0,6066734093,6066734093,1627519758_972_1627518084.fit,False,0,0,False,40.0,2150784,1,a5703520563,{aegEbiymQIp@GFYLWXGBUAq@McAE]Bk@Lw@Xq@?oAXM?]Ca@IIv@i@zAOt@INI@GE]g@e@k@g@]MGm@Co@KK@EJIn@[nAa@pA[p@e@h@w@l@OXUVg@b@m@dA]^KAk@e@g@U]U_BUsBNWEu@e@c@e@eAaAQKg@SS@}Ab@iBFSE^KYWIPUA_@MeBu@a@SEGU[a@u@GG_@Qc@m@QOSKS[m@w@Qe@@MFKPId@?{@_@KCs@HIQEUDGh@MZYHOLi@T_@NOH?HDb@d@`@RZT\LLN\PVTHD^FvAv@TH|@^v@Lt@?JDZTVb@JH`AAb@H\P`@\LDDAFSZa@z@s@`@e@d@u@HCF@\FRHJNP`@PTFFF?FCv@}@Re@ZUZk@NGZ?JIZa@b@y@`@a@`@o@r@g@h@w@dAgBHAJ@l@\N`@LRTP\N^TVX\p@d@b@h@JHBTTRX`@Rf@l@Th@T^TVHDv@JJ?\MZAV@^Ft@BJCTSf@}@T{@,2,,19:21:24,8.353976520227919
45,2,Lunch Ride,38.6304486587,9534,11007,280.0,Ride,,5638326115,2021-07-16T17:46:35Z,2021-07-16,(GMT-06:00) America/Chicago,-18000.0,,,United States,26,4,0,2,0,False,False,False,False,everyone,False,b7798467,"[32.799571, -96.800969]","[32.799044, -96.800106]",32.799571,-96.800106,14.587477,33.7787,73.1,102.4,,,976.3,False,True,187.3,212.0,False,True,191.0,124.0,5998677642,5998677642,1626468881_222_1626457595.fit,False,15,0,False,565.0,2150784,1,a5638326115,idegE`mymQoC_@uCRkNgNkN~PwEtHUe@p@iA}CkByPwGgPwOew@w\oG{Fit@_~@vFXwFSjCfD`EvAd@[^eBV{EmNoGqHeAeUwW}CuEkEmDd@aD{CoOQoDaGs^g@kFgAuEe@oGiDuVeCiNSwCe@sAQaGkFs^gD}P{BeNaAwBu@O}i@hQuI`BnHap@?{FyF}SqCl@mFd@oB]uGfDoD|@sCtC_ClDcCO{DtByAfEaBpAu@vBaCzCuCfCsB`EaG|CkDZ}Dk@sIr@yFq@Wb@AlB]j@{@ZeBi@yHfE}CpF{Ax@sIlI_CpD{FzEcAnEaFtE[zGeBzCqBnAuA^iEGgM_DcD`@cC|AcC[mCdD}CV{D|Ai@`B~B~Cg@jAmN{FaBnD}BfCC`Ap@jCs@jEiFzAyAxA}JpRwAvGgOtGu@t@mAnDaQfHcG|G`I\CnCfApKfMaBd@|DdAN~Bm@nAqD|BBbHvZzC|Id@nHbCjH@pJWvDq@hCPtGa@|DI~Sb@zEc@nEVhKoHrHsCrE}IxIk@`BN~LQdCRrD[nF^tCDxFCnEi@dCXhC[nEn@fEKtImGpAIgWUo@}DlBaF@_Fi@oHkC{WHkDl@aGBWTE|Cy@fFObM}]YiMkA{{@AmCbAqC|FsBjA}gAxFwOxJi[`NQzTwCcCuAGOk@T@GqC~AWD_E\i@dCeAd@{@tZ{LtNoJx{@kExJmARku@M_E_AoDOkCJ{|A^PDhBnGxFxBeCfBGjB~@zDgBvAGbD}DfBiHlB{F~BiFm@qEfIwBxEwBjBfBtCoAlAeC~CuB}@gF~@wBxKo@tCkAhKaGbMp@hGdAvDk@jMaKbFsM|BoDjJ}Fr@iBReGtAeCnCuBlOeGp@s@nAoD~OmHdAcGjKgSzAsAhFeBf@kEk@{DfCqCzA}Cp@?hLjGl@yA}BeDr@oBfEuAxCSvByCzCV~B{AtCYpLrCbHGlCmB`B{CT{GlF}Ez@eE|F}ErCeEvKiJbD}FbHaEzBv@pAa@j@kD|B@fBl@zIs@hEj@tCSlGwDxB_EnCaC`CeDz@{B|AqA|AgE`EqBpBVtCaEhCgCvCk@~HeEhB?dEwAhC?dFnRd@~FyHxs@bKaCxh@cQx@PdAhCxAbHV|DbIre@xAnKFnEl@xAR|C|BfMrDpX`@zFhAxE|Gpd@ZdEdDvOYpC~_@`d@xHbAtM~F@|BwAtEi@JwBaAbk@ls@fIrIxCfB`u@t[dOlN|PdHrCrBF^Mf@dVgYtNpM~EAbCeC,2,,12:46:35,4.11333560746036
46,2,Morning Ride,25.2938386115,5974,6002,173.0,Ride,,5579895193,2021-07-05T15:40:53Z,2021-07-05,(GMT-06:00) America/Chicago,-18000.0,,,United States,18,3,0,1,0,False,False,False,False,everyone,False,b7798467,"[32.799229, -96.799739]","[32.799762, -96.800896]",32.799229,-96.800896,15.242918000000001,29.975800000000003,72.9,104.4,,,623.8,False,True,168.9,190.0,False,True,178.0,127.0,5937760230,5937760230,1625505851_77_1625499653.fit,False,16,0,False,206.0,2150784,1,a5579895193,cbegEjeymQ]zAaAbBeFZk@YoFsFwDuE}@GsD~EkB~CiIlJiCfGf@cBI_A`@]Ai@mB_A}@w@wN{FyD}CcFoFgCsBeFmCik@mU{GcEcEaEw@oAe@]aRaUqXg]FIdC|@n@Sn@}BZcC@{@M[aJiDsC{AcH{@wAuBmDkDmDoEoFeFsEiHm@[oAcBq@[CW`@mA?m@qB}Lg@_BWuDcEoXy@}Dc@qEmAcF]wFcBkMwCwSw@}CUuCi@uAGqEc@wDcFi]uCsN[iD]_AUaBi@aA?cAiAaCo@IiFzAl`Bgj@pZiJxMwBx`AqM\]f@yAl@w@?sCvAmCnAk@tBh@tAu@Jg@uBkDi@cBiDmFeBqDcA{E_CaGcDiEgBwAeA[qAaA{An@]fAg@l@qC~@kEZoEjAyAK}@y@}CeIaCgDkIkIkIwCwCGgAj@yCtHy@`AaFLeB[wBkCw@aBIiBb@wFY}Ba@uAqBcFsCoAm@cASaC|@cDIiAcCkBiAgC_CwCuDiB_BYmLRoAfAWz@C`Ad@lBhAhAfCbBxDjAx@|@|B|In@nGrBvD?|@m@~@{B^aNd@cCo@iFyCw@KiANgAp@i@~@Qv@C~AiBpIiArA}@\yCo@gAq@mAmAiAcD{DuCo@SaBVyBq@q@PWn@Zt@pBbAF^[b@oH?wA_@qDhCcBf@cA~Cm@dD?|BTjCm@`EI~Bl@pBWTyATZzNRnAZ\zAFlBYpBT|@f@T|@cBzHiDjCe@t@KnETt@f@f@~BCdBb@j@Up@y@dCkA~AWnBuCdBkEb@c@t@Or@RzCtC|BvCxCxClCRzMIfAQpBmA`A_ApB_DdCuFJoAE}BwAkLJg@`@i@lAWzHdDvCfChAjBfC|GvBtEXfBl@vAFz@w@lBmAbA_AtCKjA`@v@rGLdEdBr@Fb@a@`AoGt@{AxKkDzBQnCf@zNzJxDTW\yTxC_H~A{qA~b@sd@`PjF{Ah@FpAxCAfA`@v@p@~CVbDnB|Kj@hBnChRnBjOLrEf@nAPjCx@zC|F|a@^|FfAzEf@nFfFf[d@pDHtBbDfOBv@UrAvEpE`C`Dn@d@b@~@vBlCbO|P~CTlCl@vMxFJh@IbAY~Bi@nBg@TgB{@SCDJpFvGb_@te@nC~CjHlHrGpDbRvHtXlL~DpBrEhEpDdEnC|BnPfG|BjBJ`@Ub@^K|DwFl@]pGaIbCqDp@m@x@T`KdKfBrA~BUz@F,2,,10:40:53,3.93640001408873
